Response,Joint_cooperation_score,Grooming_score,Food_sharing,Sex_combination,Observation_effort,Individual1,Individual2,Dyad
1,1.734381573,-0.197794841,-0.223848431,F_F,6.71417053,Ind2,Ind29,Ind2_Ind29
1,0.88874629,0.119005929,-0.223848431,F_F,6.601230119,Ind2,Ind11,Ind2_Ind11
0,0.259017888,-0.51459561,-0.223848431,F_F,6.464588304,Ind5,Ind2,Ind2_Ind5
3,1.372860347,-0.51459561,-0.223848431,F_M,6.687108608,Ind4,Ind14,Ind4_Ind14
3,1.534790508,-0.51459561,0.852705467,F_F,6.167516491,Ind1,Ind14,Ind1_Ind14
0,1.066992267,-0.51459561,-0.223848431,F_F,6.206575927,Ind18,Ind14,Ind14_Ind18
0,1.390852588,-0.51459561,-0.223848431,F_F,5.886104031,Ind10,Ind14,Ind10_Ind14
0,0.887069866,-0.51459561,-0.223848431,F_M,5.758901774,Ind14,Ind9,Ind9_Ind14
2,1.642743948,-0.51459561,-0.223848431,F_F,6.198478716,Ind14,Ind17,Ind14_Ind17
1,1.084984507,-0.51459561,-0.223848431,F_M,6.466144724,Ind16,Ind14,Ind14_Ind16
7,1.840658589,-0.51459561,0.183380918,F_F,7.139660336,Ind14,Ind28,Ind14_Ind28
10,2.34444131,0.435806699,-0.223848431,F_F,7.121252453,Ind6,Ind14,Ind6_Ind14
7,2.11054219,-0.197794841,0.261975797,F_F,6.963189986,Ind20,Ind14,Ind14_Ind20
6,1.804674109,-0.197794841,-0.223848431,F_F,7.026426809,Ind14,Ind24,Ind14_Ind24
4,1.912627549,2.019810547,-0.223848431,F_F,6.985641818,Ind8,Ind14,Ind8_Ind14
0,0.815100906,-0.51459561,-0.223848431,F_M,6.251903883,Ind31,Ind14,Ind14_Ind31
8,3.136099873,1.703009777,-0.223848431,F_F,7.262628601,Ind14,Ind29,Ind14_Ind29
3,2.29046459,2.019810547,-0.223848431,F_F,7.205635176,Ind11,Ind14,Ind11_Ind14
2,1.660736188,-0.51459561,-0.223848431,F_F,7.022868086,Ind5,Ind14,Ind5_Ind14
0,-0.237624508,-0.51459561,-0.223848431,M_M,6.12249281,Ind27,Ind4,Ind4_Ind27
0,-0.075694347,-0.51459561,-0.223848431,F_M,5.517452896,Ind27,Ind1,Ind1_Ind27
0,-0.543492589,-0.51459561,-0.223848431,F_M,5.638354669,Ind18,Ind27,Ind18_Ind27
0,-0.219632268,-0.51459561,-0.223848431,F_M,5.147494477,Ind10,Ind27,Ind10_Ind27
0,-0.723414989,-0.51459561,-0.223848431,M_M,5.117993812,Ind9,Ind27,Ind9_Ind27
0,0.032259093,0.119005929,-0.223848431,F_M,5.645446898,Ind27,Ind17,Ind17_Ind27
0,-0.525500349,-0.51459561,-0.223848431,M_M,5.869296913,Ind16,Ind27,Ind16_Ind27
0,0.230173734,0.119005929,-0.223848431,F_M,6.833031733,Ind27,Ind28,Ind27_Ind28
0,0.733956455,-0.197794841,-0.223848431,F_M,6.779921907,Ind6,Ind27,Ind6_Ind27
0,0.500057334,-0.197794841,-0.223848431,F_M,6.617402978,Ind27,Ind20,Ind20_Ind27
0,0.194189253,-0.51459561,-0.223848431,F_M,6.670766321,Ind27,Ind24,Ind24_Ind27
0,0.302142694,-0.51459561,-0.223848431,F_M,6.628041376,Ind27,Ind8,Ind8_Ind27
0,-0.795383949,-0.51459561,-0.223848431,M_M,5.814130532,Ind31,Ind27,Ind27_Ind31
1,1.525615017,0.435806699,-0.223848431,F_M,6.91968385,Ind27,Ind29,Ind27_Ind29
0,0.679979735,5.504619013,-0.223848431,F_M,6.88550967,Ind27,Ind11,Ind11_Ind27
0,0.050251333,-0.51459561,-0.223848431,F_M,6.673297968,Ind27,Ind5,Ind5_Ind27
0,-0.177976921,-0.51459561,-0.223848431,F_M,6.150602768,Ind4,Ind30,Ind4_Ind30
1,-0.01604676,-0.51459561,-0.223848431,F_F,5.575949103,Ind1,Ind30,Ind1_Ind30
0,-0.483845002,-0.51459561,-0.223848431,F_F,5.648974238,Ind30,Ind18,Ind18_Ind30
0,-0.159984681,-0.51459561,-0.223848431,F_F,5.176149733,Ind10,Ind30,Ind10_Ind30
0,-0.663767402,-0.51459561,-0.223848431,F_M,5.272999559,Ind30,Ind9,Ind9_Ind30
0,0.09190668,-0.51459561,-0.223848431,F_F,5.613128106,Ind17,Ind30,Ind17_Ind30
0,-0.465852761,-0.51459561,-0.223848431,F_M,5.899897354,Ind30,Ind16,Ind16_Ind30
1,0.289821321,-0.51459561,0.339835662,F_F,6.814542897,Ind28,Ind30,Ind28_Ind30
1,0.793604042,0.119005929,-0.223848431,F_F,6.726233402,Ind6,Ind30,Ind6_Ind30
2,0.559704922,0.119005929,-0.223848431,F_F,6.621405652,Ind30,Ind20,Ind20_Ind30
2,0.253836841,-0.51459561,0.415648716,F_F,6.688354714,Ind24,Ind30,Ind24_Ind30
0,0.361790281,-0.51459561,-0.223848431,F_F,6.652863029,Ind8,Ind30,Ind8_Ind30
0,-0.735736362,-0.51459561,-0.223848431,F_M,5.638354669,Ind30,Ind31,Ind30_Ind31
3,1.585262605,1.069408238,-0.223848431,F_F,6.891625897,Ind29,Ind30,Ind29_Ind30
0,0.739627322,1.069408238,0.340455095,F_F,6.8134446,Ind30,Ind11,Ind11_Ind30
0,0.10989892,0.435806699,-0.223848431,F_F,6.673297968,Ind5,Ind30,Ind5_Ind30
1,-0.356919682,2.336611316,-0.223848431,M_M,6.605297921,Ind4,Ind19,Ind4_Ind19
0,-0.194989522,-0.51459561,-0.223848431,F_M,6.033086222,Ind19,Ind1,Ind1_Ind19
0,-0.662787763,-0.51459561,-0.223848431,F_M,6.100318952,Ind19,Ind18,Ind18_Ind19
0,-0.338927442,-0.197794841,-0.223848431,F_M,5.710427017,Ind10,Ind19,Ind10_Ind19
0,-0.842710164,-0.51459561,-0.223848431,M_M,5.631211782,Ind9,Ind19,Ind9_Ind19
0,-0.087036081,0.435806699,-0.223848431,F_M,6.098074282,Ind19,Ind17,Ind17_Ind19
0,-0.644795523,0.435806699,-0.223848431,M_M,6.352629396,Ind16,Ind19,Ind16_Ind19
0,0.110878559,1.069408238,0.174844278,F_M,7.160845907,Ind19,Ind28,Ind19_Ind28
0,0.614661281,-0.51459561,-0.223848431,F_M,7.10824414,Ind6,Ind19,Ind6_Ind19
0,0.38076216,1.069408238,-0.223848431,F_M,6.942156706,Ind19,Ind20,Ind19_Ind20
0,0.074894079,0.119005929,-0.223848431,F_M,7.009408933,Ind24,Ind19,Ind19_Ind24
1,0.182847519,2.019810547,0.727988843,F_M,6.983789965,Ind8,Ind19,Ind8_Ind19
0,-0.914679124,-0.51459561,-0.223848431,M_M,6.212606096,Ind31,Ind19,Ind19_Ind31
1,1.406319843,1.386209008,-0.223848431,F_M,7.271008538,Ind29,Ind19,Ind19_Ind29
1,0.56068456,6.138220552,0.152905941,F_M,7.217443432,Ind19,Ind11,Ind11_Ind19
0,-0.069043841,0.435806699,-0.223848431,F_M,7.003065459,Ind19,Ind5,Ind5_Ind19
0,-0.207800714,0.119005929,-0.223848431,M_M,5.910796644,Ind4,Ind12,Ind4_Ind12
0,-0.045870554,-0.51459561,-0.223848431,F_M,5.33753808,Ind12,Ind1,Ind1_Ind12
0,-0.513668795,-0.51459561,-0.223848431,F_M,5.33753808,Ind12,Ind18,Ind12_Ind18
0,-0.189808474,-0.51459561,-0.223848431,F_M,5.111987788,Ind12,Ind10,Ind10_Ind12
0,-0.693591196,-0.51459561,-0.223848431,M_M,4.927253685,Ind9,Ind12,Ind9_Ind12
0,0.062082887,-0.51459561,-0.223848431,F_M,5.293304825,Ind17,Ind12,Ind12_Ind17
0,-0.495676555,-0.51459561,-0.223848431,M_M,5.780743516,Ind16,Ind12,Ind12_Ind16
0,0.259997527,2.019810547,-0.223848431,F_M,6.66949809,Ind28,Ind12,Ind12_Ind28
0,0.763780249,-0.51459561,-0.223848431,F_M,6.59441346,Ind12,Ind6,Ind6_Ind12
0,0.529881128,-0.197794841,-0.223848431,F_M,6.495265556,Ind20,Ind12,Ind12_Ind20
2,0.224013047,0.119005929,-0.223848431,F_M,6.575075841,Ind12,Ind24,Ind12_Ind24
0,0.331966487,-0.197794841,-0.223848431,F_M,6.504288174,Ind8,Ind12,Ind8_Ind12
0,-0.765560156,-0.51459561,-0.223848431,M_M,5.272999559,Ind12,Ind31,Ind12_Ind31
1,1.555438811,0.435806699,-0.223848431,F_M,6.786716951,Ind12,Ind29,Ind12_Ind29
1,0.709803529,1.703009777,-0.223848431,F_M,6.726233402,Ind11,Ind12,Ind11_Ind12
0,0.080075127,-0.197794841,-0.223848431,F_M,6.559615237,Ind5,Ind12,Ind5_Ind12
0,-0.953395555,0.119005929,-0.223848431,F_M,5.525452939,Ind26,Ind4,Ind4_Ind26
0,-0.791465394,-0.51459561,-0.223848431,F_F,4.941642423,Ind26,Ind1,Ind1_Ind26
0,-1.259263636,1.386209008,-0.223848431,F_F,5.068904202,Ind26,Ind18,Ind18_Ind26
1,-0.935403315,-0.197794841,-0.223848431,F_F,4.543294782,Ind26,Ind10,Ind10_Ind26
0,-1.439186036,-0.51459561,-0.223848431,F_M,4.644390899,Ind9,Ind26,Ind9_Ind26
0,-0.683511954,-0.51459561,-0.223848431,F_F,5.023880521,Ind17,Ind26,Ind17_Ind26
0,-1.241271395,-0.197794841,-0.223848431,F_M,5.214935758,Ind26,Ind16,Ind16_Ind26
0,-0.485597313,-0.197794841,-0.223848431,F_F,6.285998095,Ind28,Ind26,Ind26_Ind28
0,0.018185408,-0.197794841,-0.223848431,F_F,6.188264123,Ind6,Ind26,Ind6_Ind26
0,-0.215713712,0.119005929,-0.223848431,F_F,6.115892125,Ind26,Ind20,Ind20_Ind26
0,-0.521581793,0.119005929,-0.223848431,F_F,6.196444128,Ind24,Ind26,Ind24_Ind26
0,-0.413628353,0.752607468,-0.223848431,F_F,6.061456919,Ind8,Ind26,Ind8_Ind26
0,-1.511154996,-0.51459561,-0.223848431,F_M,5.332718793,Ind26,Ind31,Ind26_Ind31
0,0.809843971,0.119005929,1.562294906,F_F,6.354370041,Ind26,Ind29,Ind26_Ind29
0,-0.035791312,0.119005929,-0.223848431,F_F,6.29710932,Ind26,Ind11,Ind11_Ind26
0,-0.665519714,-0.197794841,-0.223848431,F_F,6.089044875,Ind5,Ind26,Ind5_Ind26
0,-1.013043142,-0.197794841,-0.223848431,F_M,5.918893854,Ind4,Ind7,Ind4_Ind7
0,-0.851112981,-0.51459561,-0.223848431,F_F,5.303304908,Ind7,Ind1,Ind1_Ind7
0,-1.318911223,-0.51459561,-0.223848431,F_F,5.416100402,Ind18,Ind7,Ind7_Ind18
0,-0.995050902,-0.51459561,-0.223848431,F_F,4.882801923,Ind7,Ind10,Ind7_Ind10
0,-1.498833623,-0.51459561,-0.223848431,F_M,4.836281907,Ind9,Ind7,Ind7_Ind9
0,-0.743159541,-0.51459561,-0.223848431,F_F,5.327876169,Ind17,Ind7,Ind7_Ind17
0,-1.300918983,0.119005929,-0.223848431,F_M,5.638354669,Ind16,Ind7,Ind7_Ind16
0,-0.5452449,1.703009777,-0.223848431,F_F,6.54534966,Ind28,Ind7,Ind7_Ind28
0,-0.041462179,-0.197794841,-0.223848431,F_F,6.458338283,Ind7,Ind6,Ind6_Ind7
0,-0.2753613,1.386209008,-0.223848431,F_F,6.388561406,Ind20,Ind7,Ind7_Ind20
0,-0.581229381,0.435806699,-0.223848431,F_F,6.450470422,Ind7,Ind24,Ind7_Ind24
0,-0.47327594,-0.197794841,-0.223848431,F_F,6.342121419,Ind8,Ind7,Ind7_Ind8
0,-1.570802584,0.435806699,-0.223848431,F_M,5.686975356,Ind7,Ind31,Ind7_Ind31
0,0.750196383,0.119005929,-0.223848431,F_F,6.646390515,Ind7,Ind29,Ind7_Ind29
0,-0.095438899,1.703009777,-0.223848431,F_F,6.628041376,Ind7,Ind11,Ind7_Ind11
0,-0.725167301,-0.197794841,-0.223848431,F_F,6.354370041,Ind7,Ind5,Ind5_Ind7
0,-0.983219348,-0.51459561,-0.223848431,F_M,5.564520407,Ind21,Ind4,Ind4_Ind21
0,-0.821289188,-0.51459561,-0.223848431,F_F,4.844187086,Ind21,Ind1,Ind1_Ind21
0,-1.289087429,-0.51459561,-0.223848431,F_F,5.093750201,Ind18,Ind21,Ind18_Ind21
0,-0.965227108,-0.197794841,-0.223848431,F_F,4.574710979,Ind10,Ind21,Ind10_Ind21
0,-1.46900983,-0.51459561,-0.223848431,F_M,4.644390899,Ind9,Ind21,Ind9_Ind21
0,-0.713335747,-0.51459561,-0.223848431,F_F,5.056245805,Ind17,Ind21,Ind17_Ind21
0,-1.271095189,-0.51459561,-0.223848431,F_M,5.176149733,Ind16,Ind21,Ind16_Ind21
0,-0.515421107,-0.197794841,-0.223848431,F_F,6.458338283,Ind21,Ind28,Ind21_Ind28
0,-0.011638385,-0.51459561,-0.223848431,F_F,6.366470448,Ind6,Ind21,Ind6_Ind21
0,-0.245537506,-0.51459561,0.728871809,F_F,6.289715571,Ind20,Ind21,Ind20_Ind21
0,-0.551405587,-0.51459561,-0.223848431,F_F,6.363028104,Ind21,Ind24,Ind21_Ind24
0,-0.443452147,0.435806699,1.747423006,F_F,6.255750042,Ind8,Ind21,Ind8_Ind21
0,-1.54097879,-0.197794841,-0.223848431,F_M,5.429345629,Ind31,Ind21,Ind21_Ind31
0,0.780020177,-0.51459561,-0.223848431,F_F,6.562444094,Ind29,Ind21,Ind21_Ind29
0,-0.065615106,0.119005929,-0.223848431,F_F,6.481577129,Ind21,Ind11,Ind11_Ind21
0,-0.695343507,0.119005929,-0.223848431,F_F,6.257667588,Ind5,Ind21,Ind5_Ind21
